160,165.182,34,53
160,165.182,83,96
160,165.269,33,54
160,165.395,51,71
160,165.434,50,89
160,165.51,100,115
160,165.628,7,11
160,165.733,76,98
160,165.735,92,112
160,165.741,7,26
160,165.763,13,38
160,166.275,115,118
160,166.317,9,34
160,166.35,29,60
160,166.72,78,113
160,166.822,58,90
160,166.825,77,90
160,166.847,4,12
160,167.118,76,84
160,167.344,57,67
160,167.41,26,29
160,167.474,75,97
160,167.502,78,82
160,167.511,94,115
160,167.601,24,46
160,167.852,39,43
160,167.905,40,76
160,167.924,40,74
160,168.098,69,93
160,168.124,70,74
160,168.436,29,44
160,168.598,73,80
160,168.615,65,76
160,168.659,9,37
160,168.691,71,91
160,168.758,50,90
160,168.781,50,72
160,168.798,5,36
160,168.809,18,41
160,168.825,1,2
160,168.872,91,102
160,168.895,56,75
160,168.944,29,59
160,169.073,36,46
160,169.206,68,105
160,169.308,80,95
160,169.532,70,87
160,169.657,25,56
160,169.673,68,92
160,169.766,79,98
160,169.843,79,110
170,170.059,17,42
170,170.073,51,90
170,170.077,6,47
170,170.088,47,56
170,170.124,25,48
170,170.202,71,110
170,170.239,66,84
170,170.287,14,19
170,170.435,34,50
170,170.679,32,53
170,170.719,73,94
170,170.784,74,96
170,170.928,81,94
170,170.949,10,15
170,171.03,64,82
170,171.044,36,58
170,171.078,59,78
170,171.094,35,59
170,171.198,94,106
170,171.243,52,92
170,171.315,0,34
170,171.337,63,79
170,171.632,40,55
170,171.663,87,108
170,171.714,57,88
170,171.778,9,39
170,171.821,87,109
170,171.927,45,87
170,171.969,18,44
170,172.109,75,83
170,172.17,23,46
170,172.18,44,61
170,172.187,61,83
170,172.215,36,59
170,172.292,57,89
170,172.313,27,49
170,172.375,42,66
170,172.485,104,111
170,172.499,3,10
170,172.519,31,65
170,172.523,12,39
170,172.541,78,80
170,172.55,54,92
170,172.725,44,63
170,173.07,53,91
170,173.179,107,112
170,173.204,56,77
170,173.297,28,60
170,173.317,57,91
170,173.33,25,33
170,173.396,56,72
170,173.432,26,48
170,173.54,39,55
170,173.809,46,70
170,173.843,41,76
170,173.852,16,21
170,174.025,23,47
170,174.355,108,112
170,174.378,85,98
170,174.454,19,39
170,174.456,45,54
170,174.562,111,114
170,174.695,40,63
170,174.709,59,62
170,174.732,87,110
170,174.755,52,56
170,174.984,10,29
170,174.987,61,79
170,175.086,36,57
170,175.121,51,89
170,175.221,76,77
170,175.503,62,84
170,175.597,47,71
170,175.66,24,56
170,175.677,36,51
170,175.69,27,56
170,175.724,81,115
170,175.961,113,116
170,176.013,7,8
170,176.125,12,29
170,176.145,8,17
170,176.234,69,110
170,176.455,55,69
170,176.642,18,31
170,176.653,88,110
170,176.917,104,109
170,176.961,78,91
170,177.025,72,108
170,177.036,26,41
170,177.052,82,100
170,177.135,84,117
170,177.18,40,64
170,177.2,90,104
170,177.22,58,75
170,177.243,32,36
170,177.294,19,40
170,177.299,29,64
170,177.428,17,38
170,177.465,47,68
170,177.518,59,70
170,177.6,11,29
170,177.638,42,75
170,177.678,5,47
170,177.679,11,35
170,177.83,33,53
170,177.843,57,68
170,177.89,88,109
170,177.919,7,37
170,177.967,11,34
170,178.008,79,99
170,178.098,42,82
170,178.122,14,30
170,178.131,26,54
170,178.154,62,79
170,178.166,63,98
170,178.229,32,54
170,178.32,11,49
170,178.465,21,44
170,178.572,54,90
170,178.806,70,107
170,178.894,88,104
170,178.992,49,50
170,179.033,51,87
170,179.097,103,109
170,179.1,53,73
170,179.174,36,53
170,179.259,101,116
170,179.376,34,38
170,179.497,55,78
170,179.5,40,75
170,179.521,102,107
170,179.573,76,85
170,179.61,95,116
170,179.616,69,103
170,179.643,70,109
170,179.68,9,35
170,179.707,60,64
170,179.777,84,96
180,180.016,67,102
180,180.105,79,92
180,180.259,71,94
180,180.282,9,17
180,180.365,10,37
180,180.42,37,52
180,180.518,60,77
180,180.632,38,61
180,180.86,69,106
180,180.987,11,40
180,181.054,15,27
180,181.156,41,80
180,181.163,25,59
180,181.225,66,80
180,181.286,97,113
180,181.305,46,55
180,181.33,48,59
180,181.331,112,116
180,181.403,90,94
180,181.596,38,74
180,181.643,85,100
180,181.686,25,47
180,181.699,34,56
180,181.732,54,68
180,182.085,30,60
180,182.118,73,82
180,182.208,36,52
180,182.403,2,34
180,182.802,74,92
180,182.905,95,111
180,182.928,98,112
180,182.986,27,35
180,183.199,92,95
180,183.274,40,80
180,183.452,49,69
